    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
       14525.13454,      0.0210387679,      0.8295743137,                 0,                 0,                 0,      0.1020007509,    -0.01936606891,      0.8296150475,                 0,       39.43074602,    0.005062060172
       14525.13454,     0.02103754942,      0.8295755401,                 0,                 0,                 0,      0.1020039768,    -0.01936734563,      0.8296162132,                 0,       39.43308811,    0.005062060172
       14525.13454,     0.02103617337,      0.8295771104,                 0,                 0,                 0,      0.1020072153,     -0.0193687965,      0.8296177146,                 0,       39.43574223,    0.005062060172
       14525.13454,     0.02103464183,      0.8295790228,                 0,                 0,                 0,      0.1020104627,     -0.0193704193,      0.8296195502,                 0,       39.43870447,    0.005062060172
       14525.13454,     0.02103295743,      0.8295812747,                 0,                 0,                 0,      0.1020137151,    -0.01937221132,      0.8296217175,                 0,       39.44196994,    0.005062060172
       14525.13454,      0.0210311232,      0.8295838633,                 0,                 0,                 0,      0.1020169687,    -0.01937416938,      0.8296242137,                 0,       39.44553296,    0.005062060172
       14525.13454,     0.02102914262,      0.8295867854,                 0,                 0,                 0,      0.1020202195,    -0.01937628984,      0.8296270359,                 0,       39.44938699,    0.005062060172
       14525.13454,     0.02102701958,      0.8295900373,                 0,                 0,                 0,      0.1020234635,    -0.01937856865,      0.8296301807,                 0,       39.45352474,    0.005062060172
       14525.13454,     0.02102475839,      0.8295936151,                 0,                 0,                 0,      0.1020266965,    -0.01938100132,      0.8296336442,                 0,        39.4579381,    0.005062060172
       14525.13454,     0.02102236374,      0.8295975143,                 0,                 0,                 0,      0.1020299145,    -0.01938358292,      0.8296374221,                 0,       39.46261822,    0.005062060172
       14525.13454,     0.02101984072,      0.8296017299,                 0,                 0,                 0,      0.1020331131,    -0.01938630814,      0.8296415099,                 0,       39.46755548,    0.005062060172
       14525.13454,     0.02101719478,      0.8296062565,                 0,                 0,                 0,      0.1020362882,    -0.01938917128,      0.8296459024,                 0,       39.47273958,    0.005062060172
       14525.13454,     0.02101443172,      0.8296110883,                 0,                 0,                 0,      0.1020394353,    -0.01939216626,       0.829650594,                 0,       39.47815956,    0.005062060172
       14525.13454,     0.02101155764,      0.8296162191,                 0,                 0,                 0,      0.1020425502,    -0.01939528667,      0.8296555788,                 0,       39.48380378,    0.005062060172
       14525.13454,     0.02100857899,      0.8296216421,                 0,                 0,                 0,      0.1020456285,    -0.01939852576,      0.8296608504,                 0,       39.48966003,    0.005062060172
       14525.13454,     0.02100550249,      0.8296273503,                 0,                 0,                 0,      0.1020486658,    -0.01940187647,      0.8296664021,                 0,       39.49571551,    0.005062060172
       14525.13454,     0.02100233511,      0.8296333361,                 0,                 0,                 0,      0.1020516578,    -0.01940533146,      0.8296722266,                 0,        39.5019569,    0.005062060172
       14525.13454,     0.02099908409,      0.8296395916,                 0,                 0,                 0,      0.1020546002,     -0.0194088831,      0.8296783164,                 0,       39.50837036,    0.005062060172
       14525.13454,      0.0209957569,      0.8296461084,                 0,                 0,                 0,      0.1020574885,    -0.01941252356,      0.8296846635,                 0,       39.51494162,    0.005062060172
       14525.13454,      0.0209923612,      0.8296528777,                 0,                 0,                 0,      0.1020603186,    -0.01941624474,      0.8296912596,                 0,         39.521656,    0.005062060172
       14525.13454,     0.02098890481,      0.8296598905,                 0,                 0,                 0,      0.1020630862,    -0.01942003838,      0.8296980958,                 0,       39.52849841,    0.005062060172
       14525.13454,     0.02098539574,      0.8296671372,                 0,                 0,                 0,      0.1020657871,    -0.01942389603,      0.8297051631,                 0,       39.53545349,    0.005062060172
       14525.13454,     0.02098184211,      0.8296746078,                 0,                 0,                 0,      0.1020684172,    -0.01942780908,      0.8297124519,                 0,       39.54250554,    0.005062060172
       14525.13454,     0.02097825216,      0.8296822923,                 0,                 0,                 0,      0.1020709724,    -0.01943176882,      0.8297199525,                 0,       39.54963865,    0.005062060172
       14525.13454,     0.02097463421,      0.8296901799,                 0,                 0,                 0,      0.1020734489,    -0.01943576642,      0.8297276546,                 0,       39.55683669,    0.005062060172
       14525.13454,     0.02097099664,      0.8296982599,                 0,                 0,                 0,      0.1020758429,    -0.01943979296,       0.829735548,                 0,       39.56408338,    0.005062060172
       14525.13454,      0.0209673479,      0.8297065211,                 0,                 0,                 0,      0.1020781506,    -0.01944383951,      0.8297436218,                 0,       39.57136235,    0.005062060172
       14525.13454,      0.0209636964,      0.8297149522,                 0,                 0,                 0,      0.1020803687,    -0.01944789707,      0.8297518652,                 0,       39.57865715,    0.005062060172
       14525.13454,     0.02096005058,      0.8297235415,                 0,                 0,                 0,      0.1020824935,    -0.01945195665,      0.8297602669,                 0,       39.58595131,    0.005062060172
       14525.13454,     0.02095641884,      0.8297322772,                 0,                 0,                 0,       0.102084522,     -0.0194560093,      0.8297688154,                 0,       39.59322839,    0.005062060172
       14525.13454,     0.02095280953,      0.8297411472,                 0,                 0,                 0,      0.1020864511,    -0.01946004608,      0.8297774992,                 0,       39.60047201,    0.005062060172
       14525.13454,     0.02094923097,      0.8297501394,                 0,                 0,                 0,       0.102088278,     -0.0194640581,      0.8297863065,                 0,       39.60766582,    0.005062060172
       14525.13454,      0.0209456914,      0.8297592414,                 0,                 0,                 0,      0.1020900002,    -0.01946803652,      0.8297952254,                 0,       39.61479359,    0.005062060172
       14525.13454,     0.02094219894,      0.8297684406,                 0,                 0,                 0,      0.1020916153,    -0.01947197261,      0.8298042437,                 0,       39.62183928,    0.005062060172
       14525.13454,     0.02093876155,       0.829777724,                 0,                 0,                 0,      0.1020931212,    -0.01947585781,      0.8298133489,                 0,       39.62878713,    0.005062060172
       14525.13454,     0.02093538692,      0.8297870788,                 0,                 0,                 0,      0.1020945158,    -0.01947968378,      0.8298225283,                 0,       39.63562184,    0.005062060172
       14525.13454,     0.02093208245,      0.8297964918,                 0,                 0,                 0,      0.1020957971,    -0.01948344251,      0.8298317693,                 0,       39.64232864,    0.005062060172
       14525.13454,     0.02092885542,        0.82980595,                 0,                 0,                 0,      0.1020969634,     -0.0194871261,      0.8298410592,                 0,       39.64889303,    0.005062060172
       14525.13454,     0.02092571283,      0.8298154401,                 0,                 0,                 0,      0.1020980129,    -0.01949072691,      0.8298503851,                 0,       39.65530097,    0.005062060172
       14525.13454,     0.02092266143,      0.8298249495,                 0,                 0,                 0,      0.1020989442,    -0.01949423755,      0.8298597347,                 0,       39.66153886,    0.005062060172
       14525.13454,     0.02091970777,      0.8298344653,                 0,                 0,                 0,      0.1020997563,     -0.0194976509,      0.8298690955,                 0,       39.66759356,    0.005062060172
       14525.13454,     0.02091685813,      0.8298439752,                 0,                 0,                 0,      0.1021004483,    -0.01950096006,      0.8298784554,                 0,       39.67345239,    0.005062060172
       14525.13454,     0.02091411852,      0.8298534668,                 0,                 0,                 0,      0.1021010198,    -0.01950415843,      0.8298878023,                 0,       39.67910319,    0.005062060172
       14525.13454,     0.02091149468,      0.8298629279,                 0,                 0,                 0,      0.1021014706,    -0.01950723969,      0.8298971246,                 0,       39.68453431,    0.005062060172
       14525.13454,     0.02090899203,      0.8298723467,                 0,                 0,                 0,      0.1021018007,    -0.01951019784,      0.8299064103,                 0,       39.68973471,    0.005062060172
       14525.13454,     0.02090661565,      0.8298817111,                 0,                 0,                 0,      0.1021020106,    -0.01951302722,      0.8299156479,                 0,       39.69469402,    0.005062060172
       14525.13454,     0.02090437027,      0.8298910092,                 0,                 0,                 0,      0.1021021007,    -0.01951572252,      0.8299248258,                 0,       39.69940249,    0.005062060172
       14525.13454,     0.02090226026,      0.8299002293,                 0,                 0,                 0,      0.1021020717,    -0.01951827882,      0.8299339323,                 0,       39.70385111,    0.005062060172
       14525.13454,     0.02090028963,      0.8299093599,                 0,                 0,                 0,      0.1021019246,    -0.01952069156,      0.8299429561,                 0,       39.70803155,    0.005062060172
       14525.13454,       0.020898462,      0.8299183895,                 0,                 0,                 0,      0.1021016606,    -0.01952295654,       0.829951886,                 0,        39.7119362,    0.005062060172
       14525.13454,     0.02089678063,      0.8299273071,                 0,                 0,                 0,      0.1021012814,    -0.01952506998,      0.8299607112,                 0,       39.71555819,    0.005062060172
       14525.13454,     0.02089524839,      0.8299361019,                 0,                 0,                 0,      0.1021007884,     -0.0195270285,       0.829969421,                 0,       39.71889142,    0.005062060172
       14525.13454,     0.02089386775,      0.8299447634,                 0,                 0,                 0,      0.1021001838,     -0.0195288291,       0.829978005,                 0,       39.72193053,    0.005062060172
       14525.13454,     0.02089264077,      0.8299532815,                 0,                 0,                 0,      0.1020994698,    -0.01953046925,      0.8299864533,                 0,       39.72467103,    0.005062060172
       14525.13454,      0.0208915691,      0.8299616463,                 0,                 0,                 0,      0.1020986486,    -0.01953194681,      0.8299947561,                 0,       39.72710916,    0.005062060172
       14525.13454,     0.02089065404,      0.8299698481,                 0,                 0,                 0,      0.1020977228,    -0.01953326001,      0.8300029036,                 0,       39.72924191,    0.005062060172
       14525.13454,     0.02088989648,      0.8299778777,                 0,                 0,                 0,      0.1020966952,    -0.01953440752,      0.8300108868,                 0,       39.73106706,    0.005062060172
       14525.13454,      0.0208892969,      0.8299857262,                 0,                 0,                 0,      0.1020955687,    -0.01953538842,      0.8300186968,                 0,       39.73258316,    0.005062060172
       14525.13454,     0.02088885542,      0.8299933851,                 0,                 0,                 0,      0.1020943465,    -0.01953620218,      0.8300263251,                 0,       39.73378955,    0.005062060172
       14525.13454,     0.02088857174,      0.8300008464,                 0,                 0,                 0,      0.1020930319,     -0.0195368487,      0.8300337638,                 0,       39.73468636,    0.005062060172
       14525.13454,     0.02088844519,      0.8300081024,                 0,                 0,                 0,      0.1020916284,    -0.01953732829,       0.830041005,                 0,       39.73527445,    0.005062060172
       14525.13454,     0.02088847471,      0.8300151457,                 0,                 0,                 0,      0.1020901396,    -0.01953764164,      0.8300480414,                 0,       39.73555547,    0.005062060172
       14525.13454,     0.02088865889,      0.8300219696,                 0,                 0,                 0,      0.1020885691,    -0.01953778983,      0.8300548661,                 0,        39.7355318,    0.005062060172
       14525.13454,     0.02088899592,      0.8300285673,                 0,                 0,                 0,      0.1020869207,    -0.01953777435,      0.8300614725,                 0,       39.73520654,    0.005062060172
       14525.13454,     0.02088948366,      0.8300349329,                 0,                 0,                 0,      0.1020851986,    -0.01953759704,      0.8300678543,                 0,       39.73458351,    0.005062060172
       14525.13454,     0.02089011961,      0.8300410606,                 0,                 0,                 0,      0.1020834065,    -0.01953726011,      0.8300740057,                 0,       39.73366722,    0.005062060172
       14525.13454,     0.02089090094,      0.8300469453,                 0,                 0,                 0,      0.1020815488,    -0.01953676614,      0.8300799214,                 0,       39.73246284,    0.005062060172
       14525.13454,     0.02089182452,       0.830052582,                 0,                 0,                 0,      0.1020796296,    -0.01953611803,      0.8300855964,                 0,       39.73097617,    0.005062060172
       14525.13454,     0.02089288689,      0.8300579664,                 0,                 0,                 0,      0.1020776532,      -0.019535319,      0.8300910261,                 0,       39.72921361,    0.005062060172
       14525.13454,     0.02089408433,      0.8300630946,                 0,                 0,                 0,       0.102075624,     -0.0195343726,      0.8300962066,                 0,       39.72718217,    0.005062060172
       14525.13454,     0.02089541283,      0.8300679632,                 0,                 0,                 0,      0.1020735464,    -0.01953328266,       0.830101134,                 0,       39.72488938,    0.005062060172
       14525.13454,      0.0208968681,      0.8300725689,                 0,                 0,                 0,      0.1020714249,     -0.0195320533,      0.8301058051,                 0,       39.72234331,    0.005062060172
       14525.13454,     0.02089844565,      0.8300769094,                 0,                 0,                 0,      0.1020692641,    -0.01953068889,      0.8301102172,                 0,       39.71955251,    0.005062060172
       14525.13454,     0.02090014071,      0.8300809822,                 0,                 0,                 0,      0.1020670684,    -0.01952919409,      0.8301143677,                 0,       39.71652602,    0.005062060172
       14525.13454,     0.02090194832,      0.8300847858,                 0,                 0,                 0,      0.1020648426,    -0.01952757376,      0.8301182548,                 0,       39.71327328,    0.005062060172
       14525.13454,     0.02090386334,      0.8300883189,                 0,                 0,                 0,      0.1020625911,    -0.01952583299,      0.8301218769,                 0,       39.70980414,    0.005062060172
       14525.13454,     0.02090588041,      0.8300915806,                 0,                 0,                 0,      0.1020603186,    -0.01952397708,       0.830125233,                 0,       39.70612882,    0.005062060172
       14525.13454,     0.02090799403,      0.8300945707,                 0,                 0,                 0,      0.1020580297,    -0.01952201151,      0.8301283223,                 0,       39.70225788,    0.005062060172
       14525.13454,     0.02091019852,       0.830097289,                 0,                 0,                 0,      0.1020557289,    -0.01951994194,      0.8301311448,                 0,       39.69820221,    0.005062060172
       14525.13454,     0.02091248807,       0.830099736,                 0,                 0,                 0,      0.1020534206,    -0.01951777422,      0.8301337003,                 0,       39.69397297,    0.005062060172
       14525.13454,     0.02091485673,      0.8301019122,                 0,                 0,                 0,      0.1020511093,    -0.01951551429,      0.8301359892,                 0,       39.68958158,    0.005062060172
       14525.13454,     0.02091729845,      0.8301038187,                 0,                 0,                 0,      0.1020487992,    -0.01951316826,      0.8301380123,                 0,       39.68503966,    0.005062060172
       14525.13454,     0.02091980712,      0.8301054569,                 0,                 0,                 0,      0.1020464947,    -0.01951074231,      0.8301397706,                 0,       39.68035902,    0.005062060172
       14525.13454,     0.02092237651,      0.8301068284,                 0,                 0,                 0,      0.1020441998,    -0.01950824272,      0.8301412656,                 0,       39.67555157,    0.005062060172
       14525.13454,      0.0209250004,      0.8301079352,                 0,                 0,                 0,      0.1020419188,    -0.01950567582,      0.8301424989,                 0,       39.67062937,    0.005062060172
       14525.13454,     0.02092767249,      0.8301087799,                 0,                 0,                 0,      0.1020396556,    -0.01950304801,      0.8301434726,                 0,       39.66560449,    0.005062060172
       14525.13454,     0.02093038649,       0.830109365,                 0,                 0,                 0,      0.1020374142,     -0.0195003657,      0.8301441891,                 0,       39.66048908,    0.005062060172
       14525.13454,     0.02093313612,      0.8301096937,                 0,                 0,                 0,      0.1020351985,    -0.01949763534,      0.8301446512,                 0,       39.65529527,    0.005062060172
       14525.13454,     0.02093591502,      0.8301097692,                 0,                 0,                 0,      0.1020330121,    -0.01949486341,      0.8301448619,                 0,       39.65003528,    0.005062060172
       14525.13454,     0.02093871692,      0.8301095953,                 0,                 0,                 0,      0.1020308587,    -0.01949205636,      0.8301448246,                 0,       39.64472124,    0.005062060172
       14525.13454,     0.02094153563,      0.8301091758,                 0,                 0,                 0,      0.1020287419,    -0.01948922057,      0.8301445428,                 0,       39.63936506,    0.005062060172
       14525.13454,     0.02094436503,      0.8301085148,                 0,                 0,                 0,      0.1020266649,    -0.01948636235,      0.8301440203,                 0,       39.63397856,    0.005062060172
       14525.13454,     0.02094719907,      0.8301076164,                 0,                 0,                 0,       0.102024631,    -0.01948348795,       0.830143261,                 0,       39.62857343,    0.005062060172
       14525.13454,     0.02095003176,      0.8301064855,                 0,                 0,                 0,      0.1020226432,    -0.01948060356,      0.8301422692,                 0,        39.6231612,    0.005062060172
       14525.13454,     0.02095285722,      0.8301051266,                 0,                 0,                 0,      0.1020207045,     -0.0194777153,      0.8301410494,                 0,       39.61775322,    0.005062060172
       14525.13454,     0.02095566969,      0.8301035447,                 0,                 0,                 0,      0.1020188175,    -0.01947482917,      0.8301396063,                 0,       39.61236061,    0.005062060172
       14525.13454,     0.02095846352,      0.8301017449,                 0,                 0,                 0,      0.1020169848,    -0.01947195105,      0.8301379447,                 0,       39.60699429,    0.005062060172
       14525.13454,     0.02096123319,      0.8300997325,                 0,                 0,                 0,      0.1020152088,     -0.0194690867,      0.8301360695,                 0,       39.60166489,    0.005062060172
       14525.13454,      0.0209639733,      0.8300975132,                 0,                 0,                 0,      0.1020134917,    -0.01946624182,      0.8301339862,                 0,       39.59638287,    0.005062060172
       14525.13454,     0.02096667863,      0.8300950925,                 0,                 0,                 0,      0.1020118356,    -0.01946342186,         0.8301317,                 0,       39.59115829,    0.005062060172
       14525.13454,     0.02096934415,      0.8300924762,                 0,                 0,                 0,      0.1020102422,    -0.01946063215,      0.8301292166,                 0,       39.58600089,    0.005062060172
       14525.13454,     0.02097196499,      0.8300896702,                 0,                 0,                 0,      0.1020087132,    -0.01945787784,      0.8301265415,                 0,       39.58092007,    0.005062060172
       14525.13454,     0.02097453648,      0.8300866806,                 0,                 0,                 0,      0.1020072501,    -0.01945516388,      0.8301236806,                 0,       39.57592491,    0.005062060172
       14525.13454,     0.02097705411,      0.8300835134,                 0,                 0,                 0,      0.1020058543,    -0.01945249507,      0.8301206397,                 0,       39.57102408,    0.005062060172
       14525.13454,     0.02097951361,      0.8300801751,                 0,                 0,                 0,      0.1020045267,    -0.01944987599,      0.8301174251,                 0,       39.56622592,    0.005062060172
       14525.13454,      0.0209819109,      0.8300766719,                 0,                 0,                 0,      0.1020032684,    -0.01944731102,      0.8301140427,                 0,       39.56153831,    0.005062060172
       14525.13454,     0.02098424212,      0.8300730102,                 0,                 0,                 0,      0.1020020802,    -0.01944480432,      0.8301104988,                 0,       39.55696876,    0.005062060172
       14525.13454,     0.02098650366,      0.8300691965,                 0,                 0,                 0,      0.1020009628,    -0.01944235983,      0.8301067998,                 0,       39.55252432,    0.005062060172
       14525.13454,     0.02098869213,      0.8300652376,                 0,                 0,                 0,      0.1019999166,    -0.01943998126,       0.830102952,                 0,        39.5482116,    0.005062060172
       14525.13454,     0.02099080439,        0.83006114,                 0,                 0,                 0,       0.101998942,    -0.01943767205,      0.8300989621,                 0,       39.54403675,    0.005062060172
       14525.13454,     0.02099283753,      0.8300569106,                 0,                 0,                 0,      0.1019980394,    -0.01943543546,      0.8300948367,                 0,       39.54000547,    0.005062060172
       14525.13454,      0.0209947889,      0.8300525562,                 0,                 0,                 0,      0.1019972087,    -0.01943327444,      0.8300905825,                 0,         39.536123,    0.005062060172
       14525.13454,      0.0209966561,      0.8300480838,                 0,                 0,                 0,      0.1019964502,    -0.01943119176,      0.8300862063,                 0,       39.53239411,    0.005062060172
       14525.13454,     0.02099843696,      0.8300435003,                 0,                 0,                 0,      0.1019957635,    -0.01942918991,      0.8300817149,                 0,       39.52882312,    0.005062060172
       14525.13454,     0.02100012955,      0.8300388126,                 0,                 0,                 0,      0.1019951484,    -0.01942727115,      0.8300771151,                 0,       39.52541391,    0.005062060172
       14525.13454,     0.02100173218,      0.8300340277,                 0,                 0,                 0,      0.1019946045,    -0.01942543751,      0.8300724139,                 0,       39.52216991,    0.005062060172
       14525.13454,     0.02100324342,      0.8300291524,                 0,                 0,                 0,      0.1019941312,    -0.01942369075,      0.8300676179,                 0,       39.51909406,    0.005062060172
       14525.13454,     0.02100466207,      0.8300241939,                 0,                 0,                 0,      0.1019937279,    -0.01942203243,      0.8300627343,                 0,       39.51618889,    0.005062060172
       14525.13454,     0.02100598718,      0.8300191591,                 0,                 0,                 0,      0.1019933938,    -0.01942046381,        0.83005777,                 0,       39.51345642,    0.005062060172
       14525.13454,     0.02100721805,      0.8300140551,                 0,                 0,                 0,      0.1019931282,    -0.01941898597,       0.830052732,                 0,       39.51089827,    0.005062060172
       14525.13454,     0.02100835419,      0.8300088891,                 0,                 0,                 0,        0.10199293,    -0.01941759972,      0.8300476274,                 0,        39.5085156,    0.005062060172
       14525.13454,     0.02100939535,       0.830003668,                 0,                 0,                 0,      0.1019927982,    -0.01941630565,      0.8300424632,                 0,       39.50630916,    0.005062060172
       14525.13454,     0.02101034151,      0.8299983989,                 0,                 0,                 0,      0.1019927315,    -0.01941510414,      0.8300372463,                 0,       39.50427929,    0.005062060172
       14525.13454,     0.02101119285,      0.8299930887,                 0,                 0,                 0,      0.1019927289,    -0.01941399533,      0.8300319839,                 0,        39.5024259,    0.005062060172
       14525.13454,     0.02101194977,      0.8299877443,                 0,                 0,                 0,      0.1019927889,    -0.01941297916,      0.8300266827,                 0,       39.50074854,    0.005062060172
       14525.13454,      0.0210126129,      0.8299823727,                 0,                 0,                 0,      0.1019929101,    -0.01941205535,      0.8300213497,                 0,       39.49924631,    0.005062060172
       14525.13454,     0.02101318306,      0.8299769807,                 0,                 0,                 0,      0.1019930911,    -0.01941122342,      0.8300159919,                 0,       39.49791797,    0.005062060172
       14525.13454,     0.02101366125,      0.8299715752,                 0,                 0,                 0,      0.1019933303,    -0.01941048268,      0.8300106161,                 0,       39.49676191,    0.005062060172
       14525.13454,     0.02101404871,      0.8299661631,                 0,                 0,                 0,      0.1019936261,    -0.01940983224,      0.8300052292,                 0,       39.49577612,    0.005062060172
       14525.13454,     0.02101434682,       0.829960751,                 0,                 0,                 0,      0.1019939769,    -0.01940927105,       0.829999838,                 0,       39.49495829,    0.005062060172
       14525.13454,     0.02101455716,      0.8299553457,                 0,                 0,                 0,      0.1019943811,    -0.01940879785,      0.8299944494,                 0,       39.49430574,    0.005062060172
       14525.13454,      0.0210146815,       0.829949954,                 0,                 0,                 0,      0.1019948368,    -0.01940841122,      0.8299890701,                 0,       39.49381551,    0.005062060172
       14525.13454,     0.02101472165,      0.8299445825,                 0,                 0,                 0,      0.1019953425,    -0.01940810966,       0.829983707,                 0,       39.49348445,    0.005062060172
       14525.13454,     0.02101467966,      0.8299392379,                 0,                 0,                 0,      0.1019958963,    -0.01940789144,      0.8299783666,                 0,       39.49330902,    0.005062060172
       14525.13454,     0.02101455776,      0.8299339265,                 0,                 0,                 0,      0.1019964964,    -0.01940775466,      0.8299730556,                 0,       39.49328537,    0.005062060172
       14525.13454,      0.0210143583,      0.8299286548,                 0,                 0,                 0,      0.1019971411,    -0.01940769728,      0.8299677805,                 0,       39.49340936,    0.005062060172
       14525.13454,     0.02101408377,      0.8299234292,                 0,                 0,                 0,      0.1019978284,    -0.01940771713,      0.8299625477,                 0,       39.49367664,    0.005062060172
       14525.13454,     0.02101373677,       0.829918256,                 0,                 0,                 0,      0.1019985565,    -0.01940781191,      0.8299573637,                 0,       39.49408262,    0.005062060172
       14525.13454,        0.02101332,      0.8299131413,                 0,                 0,                 0,      0.1019993237,    -0.01940797922,      0.8299522348,                 0,       39.49462252,    0.005062060172
       14525.13454,     0.02101283629,      0.8299080914,                 0,                 0,                 0,       0.102000128,    -0.01940821655,      0.8299471673,                 0,       39.49529134,    0.005062060172
       14525.13454,     0.02101228855,      0.8299031123,                 0,                 0,                 0,      0.1020009676,    -0.01940852129,      0.8299421675,                 0,       39.49608394,    0.005062060172
       14525.13454,     0.02101167976,        0.82989821,                 0,                 0,                 0,      0.1020018407,    -0.01940889074,      0.8299372414,                 0,       39.49699499,    0.005062060172
       14525.13454,     0.02101101298,      0.8298933904,                 0,                 0,                 0,      0.1020027455,    -0.01940932213,       0.829932395,                 0,       39.49801903,    0.005062060172
       14525.13454,     0.02101029134,      0.8298886593,                 0,                 0,                 0,      0.1020036801,    -0.01940981263,      0.8299276344,                 0,       39.49915049,    0.005062060172
       14525.13454,     0.02100951802,      0.8298840222,                 0,                 0,                 0,      0.1020046427,    -0.01941035932,      0.8299229652,                 0,       39.50038366,    0.005062060172
       14525.13454,     0.02100869624,      0.8298794849,                 0,                 0,                 0,      0.1020056315,    -0.01941095926,      0.8299183932,                 0,       39.50171278,    0.005062060172
       14525.13454,     0.02100782928,      0.8298750526,                 0,                 0,                 0,      0.1020066447,    -0.01941160945,       0.829913924,                 0,       39.50313197,    0.005062060172
       14525.13454,     0.02100692043,      0.8298707307,                 0,                 0,                 0,      0.1020076806,    -0.01941230686,       0.829909563,                 0,       39.50463532,    0.005062060172
       14525.13454,     0.02100597299,      0.8298665245,                 0,                 0,                 0,      0.1020087375,    -0.01941304843,      0.8299053156,                 0,       39.50621687,    0.005062060172
       14525.13454,     0.02100499027,      0.8298624389,                 0,                 0,                 0,      0.1020098136,    -0.01941383112,      0.8299011871,                 0,       39.50787066,    0.005062060172
       14525.13454,     0.02100397559,       0.829858479,                 0,                 0,                 0,      0.1020109072,    -0.01941465184,      0.8298971824,                 0,       39.50959071,    0.005062060172
       14525.13454,     0.02100293227,      0.8298546494,                 0,                 0,                 0,      0.1020120167,    -0.01941550752,      0.8298933066,                 0,       39.51137102,    0.005062060172
       14525.13454,     0.02100186361,      0.8298509546,                 0,                 0,                 0,      0.1020131404,    -0.01941639507,      0.8298895642,                 0,       39.51320559,    0.005062060172
       14525.13454,      0.0210007729,      0.8298473991,                 0,                 0,                 0,      0.1020142768,    -0.01941731143,      0.8298859598,                 0,       39.51508848,    0.005062060172
       14525.13454,     0.02099966339,      0.8298439872,                 0,                 0,                 0,      0.1020154241,    -0.01941825354,      0.8298824979,                 0,       39.51701377,    0.005062060172
       14525.13454,     0.02099853829,      0.8298407228,                 0,                 0,                 0,      0.1020165809,    -0.01941921841,      0.8298791827,                 0,       39.51897563,    0.005062060172
       14525.13454,     0.02099740078,        0.82983761,                 0,                 0,                 0,      0.1020177457,    -0.01942020306,      0.8298760182,                 0,       39.52096828,    0.005062060172
       14525.13454,     0.02099625396,      0.8298346523,                 0,                 0,                 0,      0.1020189169,    -0.01942120455,      0.8298730082,                 0,       39.52298605,    0.005062060172
       14525.13454,     0.02099510089,      0.8298318533,                 0,                 0,                 0,       0.102020093,    -0.01942222001,      0.8298701564,                 0,       39.52502336,    0.005062060172
       14525.13454,     0.02099394457,      0.8298292163,                 0,                 0,                 0,      0.1020212727,     -0.0194232466,      0.8298674662,                 0,       39.52707474,    0.005062060172
       14525.13454,     0.02099278792,      0.8298267444,                 0,                 0,                 0,      0.1020224544,    -0.01942428156,      0.8298649409,                 0,       39.52913484,    0.005062060172
       14525.13454,     0.02099163378,      0.8298244404,                 0,                 0,                 0,      0.1020236369,    -0.01942532218,      0.8298625835,                 0,       39.53119843,    0.005062060172
       14525.13454,     0.02099048492,      0.8298223071,                 0,                 0,                 0,      0.1020248188,    -0.01942636584,      0.8298603968,                 0,       39.53326044,    0.005062060172
       14525.13454,     0.02098934401,      0.8298203469,                 0,                 0,                 0,      0.1020259988,    -0.01942740999,      0.8298583834,                 0,       39.53531595,    0.005062060172
       14525.13454,     0.02098821362,       0.829818562,                 0,                 0,                 0,      0.1020271756,    -0.01942845216,      0.8298565456,                 0,        39.5373602,    0.005062060172
       14525.13454,     0.02098709625,      0.8298169544,                 0,                 0,                 0,      0.1020283478,    -0.01942948995,      0.8298548855,                 0,        39.5393886,    0.005062060172
       14525.13454,     0.02098599428,      0.8298155258,                 0,                 0,                 0,      0.1020295144,    -0.01943052108,      0.8298534049,                 0,       39.54139674,    0.005062060172
       14525.13454,     0.02098490998,      0.8298142777,                 0,                 0,                 0,       0.102030674,    -0.01943154334,      0.8298521055,                 0,       39.54338039,    0.005062060172
       14525.13454,     0.02098384552,      0.8298132112,                 0,                 0,                 0,      0.1020318255,    -0.01943255463,      0.8298509885,                 0,       39.54533551,    0.005062060172
       14525.13454,     0.02098280295,      0.8298123275,                 0,                 0,                 0,      0.1020329678,    -0.01943355295,       0.829850055,                 0,       39.54725828,    0.005062060172
       14525.13454,     0.02098178419,       0.829811627,                 0,                 0,                 0,      0.1020340996,     -0.0194345364,      0.8298493059,                 0,       39.54914508,    0.005062060172
       14525.13454,     0.02098079107,      0.8298111105,                 0,                 0,                 0,      0.1020352199,     -0.0194355032,      0.8298487416,                 0,       39.55099251,    0.005062060172
       14525.13454,     0.02097982529,      0.8298107781,                 0,                 0,                 0,      0.1020363275,    -0.01943645166,      0.8298483625,                 0,       39.55279735,    0.005062060172
       14525.13454,     0.02097888842,      0.8298106296,                 0,                 0,                 0,      0.1020374214,     -0.0194373802,      0.8298481687,                 0,       39.55455662,    0.005062060172
       14525.13454,     0.02097798193,      0.8298106649,                 0,                 0,                 0,      0.1020385007,    -0.01943828733,      0.8298481598,                 0,       39.55626751,    0.005062060172
       14525.13454,     0.02097710716,      0.8298108832,                 0,                 0,                 0,      0.1020395642,    -0.01943917168,      0.8298483353,                 0,       39.55792745,    0.005062060172
